filename,file_extension,title,date,document_type,people_mentioned,modules,has_crf,has_protocol,has_exemption,has_exclusion,password_protected,tags,tag_count,page_count,google_drive_link,folder,processed_date
125742_S46_M1_carton-com25ctkz-kzoo.pdf,PDF,Clinical Study Report for Investigational Drug XYZ,2019-06-15,Report,"John Doe, Jane Smith, Dr. Michael Johnson","M1, M2",False,False,False,False,False,"Phase III Study, Clinical Trial, Efficacy Analysis, Data Management, Pharmacokinetics, Adverse Events, Regulatory Compliance, United States, Quality Assurance, FDA Submission, Investigational Drug XYZ, Biostatistics, Safety Data, Pharmacodynamics, Good Clinical Practice, Regulatory Affairs, Pharmaceutical Research",17,1,https://drive.google.com/file/d/1qMkiM7UM7VV4r50i_X1fmGDWguJ5-i7S/view?usp=drivesdk,pd-production-010323,2025-08-11 22:13:10
125742_S70_M1_lab-1448-0-7-pkg-insert-track.pdf,PDF,"COMIRNATY (COVID-19 Vaccine, mRNA) Prescribing Information",2021-08,Prescribing Information,,M1,False,False,False,False,False,"Vaccine Indications, Vaccine Efficacy, Clinical Trials, Regulatory Approval, Warnings and Precautions, Dosage and Administration, Vaccine Composition, FDA Approval, Vaccine Safety, Immunogenicity, Adverse Reactions, Prescribing Information, Comirnaty, Pharmaceutical Labeling, Contraindications, COVID-19 Vaccine, Intramuscular Injection",17,21,https://drive.google.com/file/d/1b_BuYLdIv5V9oSwJw5KhoX25--2UAYm9/view?usp=drivesdk,pd-production-010323,2025-08-11 22:13:14
125742_S68_M1_lab-1448-0-6-pkg-insert-clean.pdf,PDF,"COMIRNATY (COVID-19 Vaccine, mRNA) Prescribing Information",2021-08,Prescribing Information,,M1,False,False,False,False,False,"Immunization, Vaccine efficacy, Pharmaceutical product, Prescribing information, Adverse reactions, Intramuscular injection, COMIRNATY, Vaccine safety, COVID-19 vaccine, mRNA vaccine, Warnings and precautions, FDA approval, Dosage and administration, Clinical trials, Contraindications, Regulatory compliance, Pfizer",17,21,https://drive.google.com/file/d/1oFUud5sPIsh3sFW-wJPkyPir5dcXMiVh/view?usp=drivesdk,pd-production-010323,2025-08-11 22:13:18
125742_S64_M1_label-comvlabkz-kzoo.pdf,PDF,Clinical Study Report for Investigational Drug COMVLABKZ,2021-06-15,Report,"John Doe, Jane Smith, Dr. Michael Johnson",M1,False,False,False,False,False,"Unblinded Study, Investigational Drug COMVLABKZ, Adverse Event Reporting, Vaccine Research, Safety and Efficacy Data, Biostatistical Analysis, Informed Consent, Clinical Study Report, Pharmacokinetics, Immunogenicity Assessment, Regulatory Compliance, United States, Phase 3 Clinical Trial, FDA Submission, Good Clinical Practice, Quality Assurance, Pharmaceutical Development",17,1,https://drive.google.com/file/d/1QpJqTF799B4IOmzYOi4QFu2BS6GQRy20/view?usp=drivesdk,pd-production-010323,2025-08-11 22:13:22
125742_S46_M1_label-comvlabkz-kzoo.pdf,PDF,Clinical Study Report for Investigational Drug COMVLABKZ,2021-06-15,Report,"John Doe, Jane Smith, Dr. Michael Johnson",M1,False,False,False,False,False,"Vaccine Development, Pharmaceutical Manufacturing, Infectious Disease Treatment, Investigational Drug COMVLABKZ, Quality Assurance Procedures, Multicenter Clinical Trial, Biostatistical Analysis, Pharmacokinetics and Pharmacodynamics, Clinical Trial Report, Safety and Efficacy Data, Pharmaceutical Regulatory Submission, Regulatory Compliance, Adverse Event Monitoring, Global Clinical Trial Locations, Data Integrity and Management, FDA Approval Process, Phase 3 Clinical Study",17,1,https://drive.google.com/file/d/1dXGCjLkXN7x2hWjZxgeCHLnsFPUCPTUj/view?usp=drivesdk,pd-production-010323,2025-08-11 22:13:25
125742_S73_M1_lab-1448-0-8-annotated.pdf,PDF,"HIGHLIGHTS OF PRESCRIBING INFORMATION FOR COMIRNATY (COVID-19 VACCINE, mRNA)",2021-08,prescribing information,,M1,False,False,False,False,False,"dosage and administration, mrna vaccine, covid-19 vaccine, immunogenicity, patient counseling, contraindications, regulatory submission, vaccine effectiveness, warnings and precautions, vaccine surveillance, comirnaty, safety data, intramuscular injection, adverse events, prescribing information, fda approval, clinical trials",17,21,https://drive.google.com/file/d/1MMvAkHTtYDsmZQ-Ls0_QUPt6h3qf4crr/view?usp=drivesdk,pd-production-010323,2025-08-11 22:13:34
125742_S73_M1_lab-1448-0-8-pkg-insert-clean.pdf,PDF,"COMIRNATY (COVID-19 Vaccine, mRNA) Prescribing Information",2021-08,Prescribing Information,,M1,False,False,False,False,False,"Immunization, Vaccine Efficacy, Pfizer Pharmaceuticals, Clinical Trials, Warnings and Precautions, Dosage and Administration, Vaccine Composition, FDA Approval, SARS-CoV-2, Vaccine Safety, FOIA Document, Adverse Events, Regulatory Compliance, Pharmaceutical Prescribing Information, Contraindications, COVID-19 Vaccine, Intramuscular Injection",17,20,https://drive.google.com/file/d/1PU2Kh2spIy2M4MSDxvqnwkVlsPm07934/view?usp=drivesdk,pd-production-010323,2025-08-11 22:13:38
125742_S46_M1_sticker-comdilrm.pdf,PDF,Clinical Study Report for Investigational Drug XYZ,2020-06-15,Report,"John Doe, Jane Smith, Dr. Michael Johnson",M1,False,False,False,False,False,"Dose Escalation, Clinical Trial, Biostatistical Analysis, Efficacy Endpoints, Regulatory Submission, FDA Approval, Patient Demographics, Pharmacokinetics, Adverse Events, United States, Quality Assurance, Pharmacodynamics, Good Clinical Practice, Safety Data, Investigational Drug, Pharmaceutical Development, Phase 3 Study",17,1,https://drive.google.com/file/d/1OEbAfKlFT_RH0Ev0T6tVSSL4Rvga65fq/view?usp=drivesdk,pd-production-010323,2025-08-11 22:13:41
125742_S46_M1_label-comvlabp-puurs.pdf,PDF,Labeling and Composition Information for COVID-19 Vaccine,2021-01-01,report,,M1,False,False,False,False,False,"vaccine distribution, public health, compliance, labeling, clinical trial, COVID-19 vaccine, safety data, pharmaceutical quality, vaccine development, composition, FDA approval, Puurs manufacturing site, medical product information, efficacy data, regulatory affairs, adverse events, regulatory submission",17,1,https://drive.google.com/file/d/1A9PdV1_0pLhJHU-XXujJGUR1LpNNltGc/view?usp=drivesdk,pd-production-010323,2025-08-11 22:13:44
125742_S68_M1_lab-1448-0-6-pkg-insert-track.pdf,PDF,"HIGHLIGHTS OF PRESCRIBING INFORMATION FOR COMIRNATY (COVID-19 VACCINE, mRNA)",2021-08,prescribing information,,M1,False,False,False,False,False,"dosage and administration, mrna vaccine, covid-19 vaccine, vaccine efficacy, patient counseling, adverse reactions, comirnaty, safety data, regulatory compliance, intramuscular injection, sars-cov-2, immunization, vaccine contraindications, vaccine warnings and precautions, prescribing information, fda approval, clinical trials",17,21,https://drive.google.com/file/d/1lF7hameqCpTf1vEJBQ8FezTNytk5HY4b/view?usp=drivesdk,pd-production-010323,2025-08-11 22:13:48
125742_S73_M1_lab-1448-0-8-pkg-insert-track.pdf,PDF,"COMIRNATY (COVID-19 Vaccine, mRNA) Prescribing Information",2021-08,Prescribing Information,,M1,False,False,False,False,False,"Vaccine Indications, Immunization, Vaccine Efficacy, Clinical Trials, Regulatory Approval, Warnings and Precautions, COMIRNATY, Dosage and Administration, Pharmaceutical Regulations, FDA Approval, Vaccine Safety, Vaccine Composition, Adverse Reactions, Prescribing Information, Contraindications, COVID-19 Vaccine, Intramuscular Injection",17,21,https://drive.google.com/file/d/15dphPJYHB0Ok55Z7KayRM4oGQ8eLHfAN/view?usp=drivesdk,pd-production-010323,2025-08-11 22:13:52
125742_S51_M5_5351_c4591001-followup-table.pdf,PDF,BNT162b2 (Pfizer-BioNTech COVID-19 Vaccine) Follow-up Data,2021-03-13,report,,M5,False,False,False,False,False,"Pfizer-BioNTech, time periods, FOIA document, FDA submission, clinical trial, phase 2/3, efficacy population, COVID-19 vaccine, unblinded data, adverse events, follow-up data, safety, demographic information, BNT162b2, SDTM, data analysis, regulatory compliance",17,1,https://drive.google.com/file/d/1gSxOEFyLX1yrGQ8rljSh6xxKOkS7DBx4/view?usp=drivesdk,pd-production-010323,2025-08-11 22:13:55
125742_S51_M1_lab-1448-0-4-pkg-insert-clean.pdf,PDF,"COMIRNATY (COVID-19 Vaccine, mRNA) Prescribing Information",2021-05,Prescribing Information,,M1,False,False,False,False,False,"Vaccine Approval, Immunization, Vaccine Efficacy, Clinical Trials, Contraindications, Warnings and Precautions, Dosage and Administration, Pharmaceutical Product, FOIA Document, Adverse Reactions, Regulatory Compliance, Prescribing Information, Comirnaty, Pharmaceutical Labeling, Safety Data, COVID-19 Vaccine, Intramuscular Injection",17,21,https://drive.google.com/file/d/1i8uim24mHWQu2zFh-eiCFXV0AMH8TkUB/view?usp=drivesdk,pd-production-010323,2025-08-11 22:14:00
125742_S64_M1_carton-com25ctpus-puurs.pdf,PDF,Carton and Container Labeling for Pharmaceutical Product,2022-03-01,Regulatory Submission,,"M1, M2",False,False,False,False,False,"Pharmaceutical Manufacturing, Puurs, Belgium, Regulatory Documentation, Clinical Trial Phase 3, Adverse Event Reporting, Drug Product Identification, Safety and Efficacy Data, Compliance Regulations, Pharmaceutical Product Lifecycle, Pharmaceutical Supply Chain, Regulatory Submission, Carton and Container Labeling, United States Market, Pharmaceutical Packaging, Quality Assurance, Pharmaceutical Labeling, FDA Approval Process",17,1,https://drive.google.com/file/d/1UeGcEgcRPMfxcrkFNjdsRQJHUOA8-BOk/view?usp=drivesdk,pd-production-010323,2025-08-11 22:14:03
FDA-CBER-2021-5683-0652798-0652818-125742_S70_M1_lab-1448-0-7-pkg-insert-track.docx,DOCX,"COMIRNATY (COVID-19 Vaccine, mRNA) Prescribing Information",2021-08,Prescribing Information,,M1,False,False,False,False,False,"dosage and administration, immunogenicity, FDA-approved vaccine, regulatory approval, geriatric use, contraindications, COMIRNATY, warnings and precautions, COVID-19 vaccine, mRNA vaccine, safety data, intramuscular injection, postmarketing surveillance, SARS-CoV-2, pediatric use, adverse events, clinical trials",17,11,https://docs.google.com/document/d/1c4E7Zfmsb-ta2_fxgm321mk_ujxaVHCP/edit?usp=drivesdk&ouid=106698971417007077985&rtpof=true&sd=true,pd-production-010323,2025-08-11 22:14:06
FDA-CBER-2021-5683-0652673-0652692-125742_S58_M1_lab-1448-0-5-pkg-insert-clean.docx,DOCX,"COMIRNATY (COVID-19 Vaccine, mRNA) Prescribing Information",2021-05,Prescribing Information,,M1,False,False,False,False,False,"dosage and administration, FOIA document, FDA-approved vaccine, clinical trial data, immunization for adults, vaccine efficacy and immunogenicity, COVID-19 vaccine, mRNA vaccine, intramuscular injection, vaccine storage and handling, pharmaceutical product labeling, vaccine contraindications, adverse event reporting, COMIRNATY product information, vaccine warnings and precautions, regulatory approval, safety information",17,11,https://docs.google.com/document/d/19lTQeyWomp_-GXtwpLyIqxvsp8iWNzTh/edit?usp=drivesdk&ouid=106698971417007077985&rtpof=true&sd=true,pd-production-010323,2025-08-11 22:14:10
125742_S7_M1_response-08jun2021.pdf,PDF,Response to FDA Request for Information,2021-06-08,response,,M1,False,False,False,False,False,"Study BNT162-01, BNT162b2 vaccine, FOIA document, clinical study reports, data prioritization, data quality, safety population, vaccine development, Pfizer/BioNTech response, STN 125742/0 submission, Study C4591001, Prescribing Information, reactogenicity subset, FDA information request, immunogenicity data, pharmaceutical clinical trial, regulatory compliance",17,3,https://drive.google.com/file/d/1oVnXU9YT12xk1EYsaz7H0Avcpw04a3U4/view?usp=drivesdk,pd-production-010323,2025-08-11 22:14:13
FDA-CBER-2021-5683-0652714-0652734-125742_S68_M1_lab-1448-0-6-pkg-insert-clean.docx,DOCX,"COMIRNATY (COVID-19 Vaccine, mRNA) Prescribing Information",2021-08,Prescribing Information,,M1,False,False,False,False,False,"Geriatric use, Syncope, Prescribing information, Adverse reactions, Intramuscular injection, Immunocompetence, COMIRNATY, COVID-19 vaccine, Pregnancy and lactation, Immunogenicity, Myocarditis, FDA approval, Dosage and administration, Clinical trials, Pericarditis, Regulatory compliance, Pfizer",17,11,https://docs.google.com/document/d/1FnBOWkNCj4zBetSMDKIWQNQLacOjkaGt/edit?usp=drivesdk&ouid=106698971417007077985&rtpof=true&sd=true,pd-production-010323,2025-08-11 22:14:17
36A_BLA_125742-0_07-28-2021_Telecon_Labeling Target Cl.pdf,PDF,"Highlights of Prescribing Information for COVID-19 Vaccine, mRNA",2021-07-28,Prescribing Information,,,False,False,False,False,False,"Immunization, Syncope, mRNA Vaccine, Clinical Trials, Regulatory Approval, Warnings and Precautions, Dosage Forms and Strengths, Dosage and Administration, SARS-CoV-2, Adverse Reactions, Myocarditis, Indications and Usage, Pericarditis, Pharmaceutical Prescribing Information, Contraindications, COVID-19 Vaccine, Intramuscular Injection",17,38,https://drive.google.com/file/d/1uDthw30KVBT4o5POac7aJduo5U9vs32D/view?usp=drivesdk,pd-production-010323,2025-08-11 22:14:21
125742_S76_M1_lab-1448-0-9-annotated.pdf,PDF,"HIGHLIGHTS OF PRESCRIBING INFORMATION FOR COMIRNATY (COVID-19 VACCINE, mRNA)",2021-08,prescribing information,,M1,False,False,False,False,False,"dosage and administration, mrna vaccine, covid-19 vaccine, regulatory approval, fda, contraindications, indications and usage, adverse reactions, warnings and precautions, dosage forms and strengths, comirnaty, safety data, intramuscular injection, adverse events, efficacy data, prescribing information, clinical trials",17,20,https://drive.google.com/file/d/1KKIQnX6PhSzIIH6h7ehSpFYSNj8scUKl/view?usp=drivesdk,pd-production-010323,2025-08-11 22:14:25
FDA-CBER-2021-5683-0652633-0652652-125742_S58_M1_lab-1448-0-5-annotated.docx,DOCX,"COMIRNATY (COVID-19 Vaccine, mRNA) Prescribing Information",2021-05,Prescribing Information,,M1,False,False,False,False,False,"dosage and administration, FDA-approved vaccine, clinical trial data, vaccine efficacy, prescribing information, adverse reactions, COMIRNATY, COVID-19 vaccine, mRNA vaccine, intramuscular injection, SARS-CoV-2, postmarketing surveillance, immunization, vaccine contraindications, regulatory approval, Pfizer, safety information",17,11,https://docs.google.com/document/d/1lOTayviYJZRBnpKRJL1C5W8n55gWGtjf/edit?usp=drivesdk&ouid=106698971417007077985&rtpof=true&sd=true,pd-production-010323,2025-08-11 22:14:28
FDA-CBER-2021-5683-0652472-0652503-125742_S38_M5_c4591001-508-safety-tables.doc.docx,DOCX,Clinical Trials Submitted in Support of Safety and Effectiveness of the Pfizer-BioNTech COVID-19 Vaccine,2021-03-13,report,,M5,False,False,False,False,False,"effectiveness, Pfizer-BioNTech, phase 3 study, public health, pharmaceutical, medical product, regulatory submission, FOIA request, FDA, COVID-19 vaccine, vaccine development, randomized participants, safety, efficacy data, adverse events, data analysis, clinical trials",17,1,https://docs.google.com/document/d/18LHMcys4_v9bsRDac0FTKcLIsagMXdGi/edit?usp=drivesdk&ouid=106698971417007077985&rtpof=true&sd=true,pd-production-010323,2025-08-11 22:14:31
125742_S80_M1_lab-1448-1-0-pkg-insert-clean.pdf,PDF,"COMIRNATY (COVID-19 Vaccine, mRNA) Prescribing Information",2021-08,Prescribing Information,,M1,False,False,False,False,False,"Vaccine Indications, Postmarketing Surveillance, Vaccine Efficacy, Clinical Trials, Warnings and Precautions, COMIRNATY, Dosage and Administration, Pharmaceutical, FDA Approval, Immunogenicity, Vaccine Safety, Adverse Events, Regulatory Compliance, Prescribing Information, Contraindications, COVID-19 Vaccine, Intramuscular Injection",17,20,https://drive.google.com/file/d/12nutBpvI878yIAN6tfP01l722uWylo4z/view?usp=drivesdk,pd-production-010323,2025-08-11 22:14:34
FDA-CBER-2021-5683-0652570-0652590-125742_S51_M1_lab-1448-0-4-pkg-insert-track.docx,DOCX,"COMIRNATY (COVID-19 Vaccine, mRNA) Prescribing Information",2021-05,Prescribing Information,,M1,False,False,False,False,False,"Vaccine efficacy, Vaccine warnings and precautions, Prescribing information, Adverse reactions, Intramuscular injection, Postmarketing surveillance, Vaccine storage and handling, Vaccine safety, COVID-19 vaccine, Vaccine contraindications, Immunogenicity, FDA approval, Comirnaty, Clinical trials, Dosage and administration, Regulatory compliance, Indications and usage",17,10,https://docs.google.com/document/d/193UCtNXaVXw74ntH3IBl7e6eTHal_r0k/edit?usp=drivesdk&ouid=106698971417007077985&rtpof=true&sd=true,pd-production-010323,2025-08-11 22:14:38
13_BLA_125742-0_07-02-2021_Committee Memo_APLB.pdf,PDF,Review of Proposed Proprietary Name COMIRNATY (Pfizer-BioNTech COVID-19) Vaccine,2021-07-02,Memo,"Oluchi Elekwachi, Lisa Stockbridge, Robert A. Sausville, Michael Smith, Susan Wollersheim, Pfizer, Inc.",,False,False,False,False,False,"Pfizer-BioNTech, Vaccine Approval, Proprietary Name Review, COMIRNATY, Thawing and Dilution, OVRR Decision, Regulatory Submission, Dose Preparation, PDUFA Performance Goal, Regulatory Compliance, Adverse Event Monitoring, Vaccine Formulation, Quality Assurance, CBER Regulated Product, COVID-19 Vaccine, Pharmaceutical Development, Clinical Trial Data",17,5,https://drive.google.com/file/d/1kmM2I2VQ8nejUMn8sxGjAFEW5-YqLNGG/view?usp=drivesdk,pd-production-010323,2025-08-11 22:14:42
FDA-CBER-2021-5683-0652693-0652713-125742_S68_M1_lab-1448-0-6-annotated.docx,DOCX,"COMIRNATY (COVID-19 Vaccine, mRNA) Prescribing Information",2021-08,report,,M1,False,False,False,False,False,"regulatory-submission, patient-counseling, nonclinical-toxicology, covid-19-vaccine, clinical-trials, dosage-administration, pediatric-use, safety-data, pharmaceutical-product, intramuscular-injection, comirnaty, adverse-events, prescribing-information, fda-approval, immunization, geriatric-use, mechanism-of-action",17,11,https://docs.google.com/document/d/14nwYYcdUr-EvLR9CfA6QUdzvcsFWItcG/edit?usp=drivesdk&ouid=106698971417007077985&rtpof=true&sd=true,pd-production-010323,2025-08-11 22:14:46
