filename,title,date,google_drive_link,folder,file_type,page_count,module,document_type,people_mentioned,tags,has_exemption,has_exclusion,password_protected,processed
27034_S1_M5_argenziano-mg-2020.pdf,27034 S1 M5 argenziano-mg-2020,undated,https://drive.google.com/file/d/15T8wDcnmCR1QKrWQlCoiKsoBOPV2p0KK/view?usp=drivesdk,eua-051925,PDF,9,M5,document,,"Review-needed, Clinical, Study, 2020, COVID-19, M5, Data",False,False,False,True
27034_S1_M5_anderson-rm-2020.pdf,Challenges in creating herd immunity to SARS-CoV-2 infection by mass vaccination,2020-11-04,https://drive.google.com/file/d/1fRmdOcyniVZoeVDBCulwc2cTkDax7iki/view?usp=drivesdk,eua-051925,PDF,3,M5,report,,"Herd Immunity, SARS-COV-2, Reinfection, Vaccine, Antibodies, Public Health, Vaccine Hesitancy, Public Acceptance, Clinical Trials, Health Policy, COVID-19, M5, Vaccination Program, Immunity",False,False,False,True
27034_S1_M5_bnt162-01-A-adrg.pdf,Analysis Data Reviewer's Guide,2020-10-22,https://drive.google.com/file/d/1CccZ-1i7y1-KLeTjlRQ2rLTlMGQp_ht_/view?usp=drivesdk,eua-051925,PDF,31,M5,guide,"Pfizer Inc., BioNTech SE","Source Data, Data Review, Data Standards, Data Integrity, Regulatory Compliance, Protocol Design, M5, Confidential Information, BNT162 Study, Vaccine Development, Pharmaceutical Research, Data Analysis, Clinical Trial, Analysis Datasets",False,False,False,True
27034_S1_M5_biggerstaff-m-2015.pdf,Estimating the Potential Effects of a Vaccine Program Against an Emerging Influenza Pandemic —United States,2015,https://drive.google.com/file/d/1AvBHLBCSnVpbTyLZ-ouHZ2UsuSOGhZIc/view?usp=drivesdk,eua-051925,PDF,10,M5,report,"Matthew Biggerstaff, Carrie Reed, David L. Swerdlow, Manoj Gambhir, Samuel Graitcer, Lyn Finelli, Rebekah H. Borse, Sonja A. Rasmussen, Martin I. Meltzer, Carolyn B. Bridges","Preparedness, Disease Control, Public Health, Emerging Infectious Diseases, Vaccine Program, Disease Prevention, M5, Influenza Pandemic, Respiratory Diseases, Epidemiology, Hospitalization, Epidemic Modeling, Mortality, Immunization",False,False,False,True
27034_S1_M5_bnt162-01-S-acrf.pdf,BNT162-01 Clinical Study CRF,2020-04-22,https://drive.google.com/file/d/1d_NCH7MVOvHmO6P9cQ-eEuo2xLkY_d0B/view?usp=drivesdk,eua-051925,PDF,41,M5,form,,"Sponsor Study, Protocol Milestone, Crs 049/20, COVID-19, BNT162, Clinical Study, M5, Demographic Data, Vaccine Trial, BioNTech, Body Mass Index, Vital Signs, Informed Consent, Subject Id",False,False,False,True
27034_S1_M5_bnt162-01-S-csdrg.pdf,BNT162-01 Clinical Study Data Reviewer's Guide,2020-10-20,https://drive.google.com/file/d/1V6GdRJneskATvQEp3ZRez5vAt0_ZNBUM/view?usp=drivesdk,eua-051925,PDF,65,M5,report,,"Medical Product, FDA Submission, Exclusion, Data Standards, Trial Design, Regulatory Review, Clinical Study, BNT162, Confidential Information, M5, Vaccine Development, Pharmaceutical Research, Data Analysis, BioNTech, Pfizer",False,True,False,True
27034_S1_M5_c4591001-A-P-adae-s091-all-2mpd2-p23-saf-sas.pdf,ADAE-S091-ALL-2MPD2-P23-SAF Analysis,2020-11-16,https://drive.google.com/file/d/1OUq6_lby-91_kXtD7Zo7gHPYrYs_9RIr/view?usp=drivesdk,eua-051925,PDF,74,M5,analysis,,"Data Reporting, CDISC, Data Management, Data Processing, SAS Programming, ADAE, Patient Safety, Regulatory Compliance, Data Quality, M5, Adverse Events, Data Analysis, Clinical Trial, Data Subset",False,False,False,True
27034_S1_M5_c4591001-A-P-adae-s091-all-pd2-p3-saf-sas.pdf,ADAE-S091-ALL-PD2-P3-SAF SAS Program,2020-11-16,https://drive.google.com/file/d/1agnrIXGVzVNTLcm7pH46N0j5MZh2IyBO/view?usp=drivesdk,eua-051925,PDF,71,M5,program,,"Safety Analysis, Data Processing, ADAE, Data Transformation, Regulatory Compliance, Data Quality, M5, Clinical Data, Adverse Events, Data Analysis, Data Standardization, SAS, Data Subset, Data Preparation",False,False,False,True
27034_S1_M5_boehmer-tk-2020.pdf,"Changing Age Distribution of the COVID-19 Pandemic — United States, May–August 2020",2020-10-02,https://drive.google.com/file/d/1bcLd_3HU0I6MBT-p80GimQl5-AtHuaDB/view?usp=drivesdk,eua-051925,PDF,6,M5,report,"Tegan K. Boehmer, Jourdan DeVies, Elise Caruso, Katharina L. van Santen, Shichao Tang, Carla L. Black, Kathleen P. Hartnett, Aaron Kite-Powell, Stephanie Dietz, Matthew Lozier, Adi V. Gundlapalli","United States, SARS-COV-2 Testing, Age Distribution, Emergency Department Visits, Regional Outbreaks, Public Health, Disease Surveillance, COVID-19, M5, May-august 2020, Epidemiology, Confirmed Cases, Demographic Trends, Pandemic",False,False,False,True
27034_S1_M5_c4591001-A-P-adae-s130-ser-vax2-p3-saf-sas.pdf,ADAE-S130-SER-VAX2-P3-SAF Analysis,2020-11-16,https://drive.google.com/file/d/1uXSdfUDw7edYVyIB_o7OzI-wQtw5I6lh/view?usp=drivesdk,eua-051925,PDF,22,M5,analysis,,"S130, Vaccine, Vax2, Safety, P3, ADAE, M5, Saf, Phase 3, Programming, Data Analysis, Clinical Trial, SAS, Ser",False,False,False,True
27034_S1_M5_c4591001-A-P-adae-s130-1md2-ser-p3-saf-sas.pdf,ADAE-S130-1MD2-SER-P3-SAF Analysis,2020-11-16,https://drive.google.com/file/d/1R4xvvgUCQvszAOjLFLRZbYScCWViL7z-/view?usp=drivesdk,eua-051925,PDF,22,M5,program,,"S130, Pharmaceutical, Clinical Trial, Data Processing, P3, ADAE, Data Transformation, M5, Saf, Programming, 1md2, Data Analysis, SAS, Ser, Data Preparation",False,False,False,True
27034_S1_M5_c4591001-A-P-adae-s130-1md2-soc-p3-saf-sas.pdf,adae-s130-1md2-soc-p3-saf SAS Program,2020-11-16,https://drive.google.com/file/d/1GQU92zEiAuzSVPRtfzUbBFUGMjx6qRxI/view?usp=drivesdk,eua-051925,PDF,22,M5,program,,"Pharmaceutical, Safety, Data Processing, Clinical Trials, ADAE, Data Transformation, Regulatory Compliance, Data Quality, M5, Programming, Data Analysis, Adverse Events, SAS, Data Subset",False,False,False,True
27034_S1_M5_c4591001-A-P-adae-sas.pdf,ADAE Dataset Creation for Phase 2/3 IA - EUA,2020-11-16,https://drive.google.com/file/d/15kufZovdaHzrDqsDwLt-794QCJ5Miqh2/view?usp=drivesdk,eua-051925,PDF,21,M5,program,,"Regulatory Submission, Phase 2, Emergency Use Authorization, Dataset Creation, CDISC, Statistical Programming, Data Processing, Adverse Event, M5, Phase 3, Programming, Data Analysis, Clinical Trial, Interim Analysis",False,False,False,True
27034_S1_M5_c4591001-A-P-adae-vax-tier2-p3-saf-sas.pdf,ADAE-VAX-TIER2-P3-SAF Analysis,2020-11-16,https://drive.google.com/file/d/1z7fvyC9No8xE25p0ZaFmBJGUXqUWpYoo/view?usp=drivesdk,eua-051925,PDF,18,M5,report,,"Vaccine, Statistical Programming, Safety, Data Processing, Phase3, ADAE, Regulatory Compliance, Tier2, M5, Adverse Events, Data Analysis, Clinical Trial, Pharmaceutical Research, SAS",False,False,False,True
27034_S1_M5_c4591001-A-P-adc19ef-ia-sas.pdf,adc19ef Dataset Creation,2020-11-15,https://drive.google.com/file/d/1yfIssr8SlJJEidOUAqesrEBi6sHBEGEE/view?usp=drivesdk,eua-051925,PDF,33,M5,code,,"Clinical Trial Data, Dataset Creation, Adsympt, Data Management, C4591001 Study, Data Processing, SAS Programming, ADSL, COVID-19, M5, Vaccine Development, Data Analysis, Adc19ef, Data Preparation",False,False,False,True
27034_S1_M5_c4591001-A-P-adc19ef-cov-bl-7dpd2-eval-ia-sas.pdf,"COVID-19 Occurrence From 7 Days After Dose 2, by Prior SARS-CoV-2 Status",2020-11-15,https://drive.google.com/file/d/18GhlWQP-R-aab7Vh5Bw1gGGHCTUyqqdE/view?usp=drivesdk,eua-051925,PDF,5,M5,report,,"SARS-COV-2, Medical Reporting, Vaccine Efficacy, Statistical Programming, Exclusion, Regulatory Compliance, COVID-19, M5, Prior Infection, Dose 2, Data Analysis, Clinical Trial, Interim Analysis, Pharmaceutical Research, Evaluable Population",False,True,False,True
27034_S1_M5_c4591001-A-P-adc19ef-sev-cov-d1-aai-ia-sas.pdf,Severe COVID-19 Occurrence After Dose 1 - Dose 1 All-Available Efficacy Population - Interim Analysis 1,2020-11-16,https://drive.google.com/file/d/1YtNxIo5-_6_4IPi7rVcf76Tsg3zs-ZXn/view?usp=drivesdk,eua-051925,PDF,3,M5,report,,"Regulatory Submission, Vaccine, Statistical Programming, Safety, Severe Disease, COVID-19, M5, Dose 1, Adverse Events, Data Analysis, Clinical Trial, Interim Analysis, Pharmaceutical Research, Efficacy",False,False,False,True
27034_S1_M5_c4591001-A-P-adc19ef-ve-cov-14pd2-eval-sas.pdf,Vaccine Efficacy - First COVID-19 Occurrence From 14 Days After Dose 2,2020-11-15,https://drive.google.com/file/d/19pZvfLHjxWnqyj5wVnFBo4Zxr9c4y9jq/view?usp=drivesdk,eua-051925,PDF,5,M5,report,,"Pharmaceutical, Statistical Reporting, Vaccine Efficacy, Public Health, Regulatory Compliance, COVID-19, M5, Infection Prior, Phase 3, Dose 2, Data Analysis, Clinical Trial, Immunization, Evaluable Efficacy",False,False,False,True
27034_S1_M5_c4591001-A-P-adc19ef-sas.pdf,adc19ef Dataset Creation,2020-11-18,https://drive.google.com/file/d/1_Zjg5DMF-xH0sutt2M2WvsO6yicObzBe/view?usp=drivesdk,eua-051925,PDF,35,M5,code,,"Adsympt, Dataset Creation, Data Management, Data Processing, SAS Programming, Clinical Trials, ADSL, Data Transformation, M5, Clinical Data, Pharmaceutical Research, Data Analysis, Data Engineering, Data Preparation",False,False,False,True
27034_S1_M5_c4591001-A-P-adc19ef-ve-cov-7pd2-eval-sas.pdf,Vaccine Efficacy - First COVID-19 Occurrence From 7 Days After Dose 2,2020-11-15,https://drive.google.com/file/d/1J1iOfB80nFdtvqH8GzxeS-0UvBWR42Hf/view?usp=drivesdk,eua-051925,PDF,5,M5,report,,"Pharmaceutical, Pandemic Response, Medical Research, Statistical Reporting, Vaccine Efficacy, Public Health, COVID-19, M5, Infection Prior, Regulatory, Dose 2, Data Analysis, Clinical Trial, Evaluable Efficacy",False,False,False,True
27034_S1_M5_c4591001-A-P-adc19ef-ve-cov-14pd2-wo-eval-sas.pdf,Vaccine Efficacy - First COVID-19 Occurrence From 14 Days After Dose 2,2020-11-15,https://drive.google.com/file/d/11HrAV4B8vEA5eh2OHLx7hvv0Fyr27Ktb/view?usp=drivesdk,eua-051925,PDF,5,M5,report,,"Pandemic Response, Disease Control, Statistical Reporting, Vaccine Efficacy, Medical Intervention, Public Health, COVID-19, M5, Dose 2, Pharmaceutical Research, Clinical Trial, Data Analysis, Infection Prevention, Evaluable Efficacy",False,False,False,True
27034_S1_M5_c4591001-A-P-adc19ef-ve-cov-7pd2-wo-eval-sas.pdf,Vaccine Efficacy - First COVID-19 Occurrence From 7 Days After Dose 2,2020-11-15,https://drive.google.com/file/d/1gAXbDwb_ay1GbXDMiJv2K9c5MNq6YQQd/view?usp=drivesdk,eua-051925,PDF,5,M5,report,,"Pharmaceutical, Safety Monitoring, Vaccine Efficacy, Public Health, Regulatory Compliance, COVID-19, M5, Biostatistics, Dose 2, Data Analysis, Clinical Trial, Adverse Events, Epidemiology, Evaluable Efficacy",False,False,False,True
27034_S1_M5_c4591001-A-P-adc19ef-ve-cov-7pd2-wo-eval-ia-sas.pdf,Vaccine Efficacy - First COVID-19 Occurrence From 7 Days After Dose 2,2020-11-15,https://drive.google.com/file/d/118-RBti5DYwWg5wsdnTqBTX5e2J9OWPE/view?usp=drivesdk,eua-051925,PDF,5,M5,report,,"Pharmaceutical, Medical Research, Vaccine Efficacy, Clinical Trial, Public Health, Regulatory Compliance, COVID-19, M5, Infection Prior, Biostatistics, Dose 2, Data Analysis, Evaluable Efficacy Population, Interim Analysis",False,False,False,True
27034_S1_M5_c4591001-A-P-adc19ef-ve-cov-7pd2-sg-eval-sas.pdf,Vaccine Efficacy Analysis - COVID-19 Occurrence After Dose 2,2020-11-15,https://drive.google.com/file/d/18Ye6irrX2kEssm7gnCMpSQd8m2beT8Ib/view?usp=drivesdk,eua-051925,PDF,10,M5,report,,"Subgroup Analysis, Regulatory Submission, Medical Reporting, Vaccine Efficacy, Statistical Programming, Exclusion, Public Health, COVID-19, M5, Prior Infection, Dose 2, Data Analysis, Clinical Trial, Pharmaceutical Research, Evaluable Efficacy",False,True,False,True
27034_S1_M5_c4591001-A-P-adc19ef-ve-cov-7pd2-wo-sg-eval-ia-sas.pdf,"Vaccine Efficacy - First COVID-19 Occurrence From 7 Days After Dose 2, by Subgroup - Subjects Without Evidence of Infection Prior to 7 Days After Dose 2 - Evaluable Efficacy Population (7 Days) - Interim Analysis 1",2020-11-16,https://drive.google.com/file/d/1KdQxRHEyjnqVUMismmJjZhbv2K3iWZpB/view?usp=drivesdk,eua-051925,PDF,10,M5,report,,"Subgroup Analysis, Pharmaceutical, Medical Research, Vaccine Efficacy, Clinical Trial, Exclusion, Public Health, COVID-19, M5, Dose 2, Data Analysis, Evaluable Efficacy Population, Interim Analysis, Infection, Pandemic",False,True,False,True
27034_S1_M5_c4591001-A-P-adc19ef-ve-cov-7pd2-wo-sg-eval-sas.pdf,Vaccine Efficacy Analysis - First COVID-19 Occurrence From 7 Days After Dose 2,2020-11-15,https://drive.google.com/file/d/13Zqiyel_NTtrhliOK0BHkg0kH3ug1JSv/view?usp=drivesdk,eua-051925,PDF,10,M5,report,,"Subgroup Analysis, Pharmaceutical, Statistical Reporting, Vaccine Efficacy, Exclusion, Regulatory Compliance, COVID-19, C4591001, M5, Phase 3, Dose 2, Data Analysis, Clinical Trial, SAS Program, Evaluable Efficacy",False,True,False,True
27034_S1_M5_c4591001-A-P-adc19ef-ve-sev-cov-pd1-aai-sas.pdf,Vaccine Efficacy - First Severe COVID-19 Occurrence From 7 Days After Dose 2,2020-11-19,https://drive.google.com/file/d/13HbARCQLeMfztirMn0Smq9JxzjO5v52E/view?usp=drivesdk,eua-051925,PDF,19,M5,report,,"Pandemic Response, Severe COVID-19, Vaccine Efficacy, Safety, Public Health, Regulatory Compliance, M5, Dose 2, Adverse Events, Clinical Trial, Data Analysis, Pharmaceutical Research, Immunogenicity, Evaluable Efficacy",False,False,False,True
27034_S1_M5_c4591001-A-P-adc19ef-ve-sev-cov-7pd2-wo-eval-sas.pdf,Vaccine Efficacy - First Severe COVID-19 Occurrence From 7 Days After Dose 2,2020-11-19,https://drive.google.com/file/d/1PZAZoq6MglB_WmdAvt_KDrfi7iBZaR4-/view?usp=drivesdk,eua-051925,PDF,5,M5,report,,"Medical Research, Severe COVID-19, Pandemic Response, Vaccine Efficacy, Statistical Reporting, Public Health, Pharmaceutical Development, Regulatory Compliance, Medical Product Evaluation, M5, Data Analysis, Clinical Trial, 7 Days After Dose 2, Evaluable Efficacy Population",False,False,False,True
27034_S1_M5_c4591001-A-P-adc19ef-ve-sev-cov-7pd2-eval-sas.pdf,Vaccine Efficacy - First Severe COVID-19 Occurrence From 7 Days After Dose 2,2020-11-19,https://drive.google.com/file/d/1_zt6weH8z2QqSCw2FAve0so97iIdUMUz/view?usp=drivesdk,eua-051925,PDF,5,M5,report,,"Medical Research, Vaccine Efficacy, Clinical Trial, Statistical Programming, Public Health, COVID-19 Pandemic, C4591001, M5, Data Analysis, Severe COVID-19, 7 Days After Dose 2, SAS, Infection Prior To 7 Days, Evaluable Efficacy Population",False,False,False,True
27034_S1_M5_c4591001-A-P-adce-s020-se-age-p3-saf-sas.pdf,adce-s020-se-age-p3-saf,2020-11-15,https://drive.google.com/file/d/1DU3iZ7Kh7uZywX1qv18uwvJbuQfpNPnB/view?usp=drivesdk,eua-051925,PDF,166,M5,program,,"Se, Safety Analysis, Data Processing, P3, M5, Saf, Age, Adce, Data Analysis, Clinical Trial, Programming, SAS, S020, Adverse Events",False,False,False,True
27034_S1_M5_c4591001-A-P-adce-s010-lr-age-p3-saf-sas.pdf,adce-s010-lr-age-p3-saf,2020-09-28,https://drive.google.com/file/d/1_Z59Qu5RhM-U5DavtOBXhG-7yph1SpAr/view?usp=drivesdk,eua-051925,PDF,66,M5,program,,"Statistical Programming, Clinical Trial, Safety, Lr, Data Processing, P3, M5, Saf, Age, Adce, Data Analysis, S010, Adverse Events, SAS",False,False,False,True
27034_S1_M5_c4591001-A-P-adcevd-sas.pdf,adcevd Dataset Creation,2020-09-21,https://drive.google.com/file/d/1bECMIvQ1eacdWy1Mohb1_kNoO2lUQR0M/view?usp=drivesdk,eua-051925,PDF,18,M5,program,,"Dataset Creation, Data Management, Data Processing, Reactogenicity Events, SAS Programming, Data Transformation, Data Pipeline, Data Quality, M5, Data Integration, Data Analysis, Clinical Trial, Data Engineering, Data Preparation",False,False,False,True
27034_S1_M5_c4591001-A-P-adds-s002-p3-rand-sas.pdf,Adds-s002-p3-rand SAS Program,2020-11-13,https://drive.google.com/file/d/1eEvgtENpcCyo2cdyo0gvn-3B1gftOM8U/view?usp=drivesdk,eua-051925,PDF,80,M5,program,,"CDISC, Data Management, Statistical Programming, Data Processing, SAS Programming, Adverse Event, Data Transformation, Randomization, M5, Protocol, Data Analysis, Clinical Trial, Data Generation, Data Preparation",False,False,False,True
27034_S1_M5_c4591001-A-P-adds-sas.pdf,ADDS Dataset Creation,2020-11-03,https://drive.google.com/file/d/19egIWqQdtlFdhfMNCu8sHpg1zHOfpdeS/view?usp=drivesdk,eua-051925,PDF,5,M5,program,,"Suppds, Dataset Creation, Data Management, Disposition Event, Data Processing, SAS Programming, SDTM, M5, Data Quality, Data Integration, Data Analysis, Clinical Trial, Data Preparation, Data Merging",False,False,False,True
27034_S1_M5_c4591001-A-P-admh-sas.pdf,ADMH Dataset Creation,2020-11-06,https://drive.google.com/file/d/1Ddw6B4ESheMym70p3DU_mgb8wKe5lHhU/view?usp=drivesdk,eua-051925,PDF,17,M5,code,,"Data Reporting, Dataset Creation, Clinical Data Management, Data Processing, SAS Programming, Medical History, M5, Data Quality, Data Standardization, Pharmaceutical Research, Data Analysis, Clinical Trial, Data Preparation, Data Merging",False,False,False,True
27034_S1_M5_c4591001-A-P-adfacevd-sas.pdf,Create adfacevd Dataset,2020-11-04,https://drive.google.com/file/d/1bx3gIO32DTdgi5BDhuLXFJIBssNeh9qH/view?usp=drivesdk,eua-051925,PDF,28,M5,program,,"Face Vs Ex, Dataset Creation, Data Management, Suppvs, Data Processing, SAS Programming, ADSL, Data Transformation, Data Quality, M5, Data Analysis, Clinical Trial, Data Preparation, Suppface",False,False,False,True
27034_S1_M5_c4591001-A-P-adsl-demo-7d-eval-eff-ia-sas.pdf,Demographic Characteristics - Subjects Without Evidence of Infection Prior to 7 Days After Dose 2 - Evaluable Efficacy Population (7 Days) - Interim Analysis 1,2020-11-16,https://drive.google.com/file/d/1YDuWm8aQ22s7gAMxyQVut6V3OII5jfeC/view?usp=drivesdk,eua-051925,PDF,52,M5,report,,"Statistical Analysis, Data Management, Vaccine, Data Processing, SAS Programming, Regulatory Compliance, COVID-19, M5, Demographic Data, Dose 2, Clinical Trial, Interim Analysis, Infection Rate, Evaluable Efficacy Population",False,False,False,True
27034_S1_M5_c4591001-A-P-adsl-demo-7d-eval-eff-sas.pdf,Demographic Characteristics - Subjects Without Evidence of Infection Prior to 7 Days After Dose 2 - Evaluable Efficacy Population (7 Days),2020-11-16,https://drive.google.com/file/d/1-o_QWvfY4cvkt0ExQNQPDm5PEBEx6XbW/view?usp=drivesdk,eua-051925,PDF,52,M5,report,,"7 Days, Demographic Characteristics, Clinical Trial, Vaccine, SAS Program, ADSL, C4591001, COVID-19, M5, Dose 2, Data Analysis, Evaluable Efficacy Population, Adc19ef, Infection",False,False,False,True
27034_S1_M5_c4591001-A-P-adsl-demo-7d-wwo-eval-eff-sas.pdf,ADSL Demographic Characteristics - Subjects With or Without Evidence of Infection Prior to 7 Days After Dose 2 - Evaluable Efficacy (7 Days) Population,2020-11-19,https://drive.google.com/file/d/1Afuk6rFMrjHsD9l_h2z3OXK5OxEFlURF/view?usp=drivesdk,eua-051925,PDF,52,M5,report,,"Statistical Analysis, Demographic Characteristics, Clinical Trial, Vaccine, Data Processing, ADSL, C4591001, COVID-19, M5, Data Analysis, Subjects With Or Without Evidence Of Infection, 7 Days After Dose 2, SAS Program, Evaluable Efficacy",False,False,False,True
27034_S1_M5_c4591001-A-P-adsl-sas.pdf,ADSL Dataset Creation,2020-11-17,https://drive.google.com/file/d/17m_W5I6us_NPJXmV-lhse_gmI4Pa07zL/view?usp=drivesdk,eua-051925,PDF,67,M5,program,,"Dataset Creation, Data Management, Data Processing, SAS Programming, Regulatory Compliance, ADSL, M5, Data Quality, Data Integration, Pharmaceutical Research, Data Analysis, Clinical Trial, Clinical Data, Data Preparation",False,False,False,True
27034_S1_M5_c4591001-A-P-adsl-ia-sas.pdf,ADSL Dataset Creation,2020-11-16,https://drive.google.com/file/d/1F_SaeqSDkgXceJD_B0bMTeeJvpNiVAl4/view?usp=drivesdk,eua-051925,PDF,62,M5,program,,"Dataset Creation, Data Management, CDISC, Data Output, Data Processing, SAS Programming, ADSL, C4591001, M5, Phase 3, Data Integration, Data Analysis, Clinical Trial, Data Storage",False,False,False,True
27034_S1_M5_c4591001-A-P-adsympt-ia-sas.pdf,ADSYMPT Dataset Creation,2020-11-15,https://drive.google.com/file/d/1ROhiY6GSX_Tv3-YmgN2fXSbeZFuYK-IH/view?usp=drivesdk,eua-051925,PDF,15,M5,code,,"Symptom Data, CDISC Standards, Dataset Creation, Data Management, Data Processing, SAS Programming, M5, Ia Phase 3, Data Quality, Adverse Events, Data Analysis, Clinical Trial, C4591001 Study, Data Preparation",False,False,False,True
