Source_File,Study_OID,Study_Name,Study_Description,Protocol_Name,Define_MetadataVersion_OID,Define_MetadataVersion_Name,Define_Version,Standard_Name,Standard_Version,Dataset_OID,Dataset_Name,Dataset_SAS_Name,Dataset_Description,Dataset_Purpose,Dataset_Structure,Dataset_Class,Dataset_Source,Variable_OID,Variable_Name,Variable_Label,Variable_Data_Type,Variable_Length,Variable_SAS_Field_Name,Variable_Origin,Variable_Roles,Variable_Mandatory,Variable_Key_Sequence,Variable_Method_OID,Variable_WhereClause_OID,CodeList_OID,CodeList_Name,CodeList_Data_Type,CodeList_Coded_Values
FDA-CBER-2021-5683-1496005-1496178_27034_S1_M5_c4591001-safety-fa-eff-A-define.xml,"C4591001-Pfizer,-Inc.ADaM-IG.1.1","C4591001 Pfizer, Inc","A Phase 1/2/3 Study to Evaluate the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Adults",C4591001 Clinical Protocol,"MDV.C4591001-Pfizer,-Inc.ADaM-IG.1.1","Study C4591001 Pfizer, Inc Data Definitions",2.0.0,ADaM-IG,1.1,IG.ADSL,ADSL,ADSL,Subject-Level Analysis Dataset,,,,,IT.ADSL.RFPENDT,RFPENDT,Date of End of Participation,integer,8,RFPENDT,,,False,,,,,,,
FDA-CBER-2021-5683-1496005-1496178_27034_S1_M5_c4591001-safety-fa-eff-A-define.xml,"C4591001-Pfizer,-Inc.ADaM-IG.1.1","C4591001 Pfizer, Inc","A Phase 1/2/3 Study to Evaluate the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Adults",C4591001 Clinical Protocol,"MDV.C4591001-Pfizer,-Inc.ADaM-IG.1.1","Study C4591001 Pfizer, Inc Data Definitions",2.0.0,ADaM-IG,1.1,IG.ADSL,ADSL,ADSL,Subject-Level Analysis Dataset,,,,,IT.ADSL.RFICDT,RFICDT,Date of Informed Consent,integer,8,RFICDT,,,True,,,,,,,
FDA-CBER-2021-5683-1496005-1496178_27034_S1_M5_c4591001-safety-fa-eff-A-define.xml,"C4591001-Pfizer,-Inc.ADaM-IG.1.1","C4591001 Pfizer, Inc","A Phase 1/2/3 Study to Evaluate the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Adults",C4591001 Clinical Protocol,"MDV.C4591001-Pfizer,-Inc.ADaM-IG.1.1","Study C4591001 Pfizer, Inc Data Definitions",2.0.0,ADaM-IG,1.1,IG.ADSL,ADSL,ADSL,Subject-Level Analysis Dataset,,,,,IT.ADSL.TRTSDT,TRTSDT,Date of First Exposure to Treatment,integer,8,TRTSDT,,,False,,MT.ADSL.TRTSDT,,,,,
FDA-CBER-2021-5683-1496005-1496178_27034_S1_M5_c4591001-safety-fa-eff-A-define.xml,"C4591001-Pfizer,-Inc.ADaM-IG.1.1","C4591001 Pfizer, Inc","A Phase 1/2/3 Study to Evaluate the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Adults",C4591001 Clinical Protocol,"MDV.C4591001-Pfizer,-Inc.ADaM-IG.1.1","Study C4591001 Pfizer, Inc Data Definitions",2.0.0,ADaM-IG,1.1,IG.ADSL,ADSL,ADSL,Subject-Level Analysis Dataset,,,,,IT.ADSL.TRTSTM,TRTSTM,Time of First Exposure to Treatment,integer,8,TRTSTM,,,False,,MT.ADSL.TRTSTM,,,,,
FDA-CBER-2021-5683-1496005-1496178_27034_S1_M5_c4591001-safety-fa-eff-A-define.xml,"C4591001-Pfizer,-Inc.ADaM-IG.1.1","C4591001 Pfizer, Inc","A Phase 1/2/3 Study to Evaluate the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Adults",C4591001 Clinical Protocol,"MDV.C4591001-Pfizer,-Inc.ADaM-IG.1.1","Study C4591001 Pfizer, Inc Data Definitions",2.0.0,ADaM-IG,1.1,IG.ADSL,ADSL,ADSL,Subject-Level Analysis Dataset,,,,,IT.ADSL.TRTEDT,TRTEDT,Date of Last Exposure to Treatment,integer,8,TRTEDT,,,False,,MT.ADSL.TRTEDT,,,,,
FDA-CBER-2021-5683-1496005-1496178_27034_S1_M5_c4591001-safety-fa-eff-A-define.xml,"C4591001-Pfizer,-Inc.ADaM-IG.1.1","C4591001 Pfizer, Inc","A Phase 1/2/3 Study to Evaluate the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Adults",C4591001 Clinical Protocol,"MDV.C4591001-Pfizer,-Inc.ADaM-IG.1.1","Study C4591001 Pfizer, Inc Data Definitions",2.0.0,ADaM-IG,1.1,IG.ADSL,ADSL,ADSL,Subject-Level Analysis Dataset,,,,,IT.ADSL.TRTETM,TRTETM,Time of Last Exposure to Treatment,integer,8,TRTETM,,,False,,MT.ADSL.TRTETM,,,,,
FDA-CBER-2021-5683-1496005-1496178_27034_S1_M5_c4591001-safety-fa-eff-A-define.xml,"C4591001-Pfizer,-Inc.ADaM-IG.1.1","C4591001 Pfizer, Inc","A Phase 1/2/3 Study to Evaluate the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Adults",C4591001 Clinical Protocol,"MDV.C4591001-Pfizer,-Inc.ADaM-IG.1.1","Study C4591001 Pfizer, Inc Data Definitions",2.0.0,ADaM-IG,1.1,IG.ADSL,ADSL,ADSL,Subject-Level Analysis Dataset,,,,,IT.ADSL.TR01SDT,TR01SDT,Date of First Exposure in Period 01,integer,8,TR01SDT,,,False,,MT.ADSL.TR01SDT,,,,,
FDA-CBER-2021-5683-1496005-1496178_27034_S1_M5_c4591001-safety-fa-eff-A-define.xml,"C4591001-Pfizer,-Inc.ADaM-IG.1.1","C4591001 Pfizer, Inc","A Phase 1/2/3 Study to Evaluate the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Adults",C4591001 Clinical Protocol,"MDV.C4591001-Pfizer,-Inc.ADaM-IG.1.1","Study C4591001 Pfizer, Inc Data Definitions",2.0.0,ADaM-IG,1.1,IG.ADSL,ADSL,ADSL,Subject-Level Analysis Dataset,,,,,IT.ADSL.TR01STM,TR01STM,Time of First Exposure in Period 01,integer,8,TR01STM,,,False,,MT.ADSL.TR01STM,,,,,
FDA-CBER-2021-5683-1496005-1496178_27034_S1_M5_c4591001-safety-fa-eff-A-define.xml,"C4591001-Pfizer,-Inc.ADaM-IG.1.1","C4591001 Pfizer, Inc","A Phase 1/2/3 Study to Evaluate the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Adults",C4591001 Clinical Protocol,"MDV.C4591001-Pfizer,-Inc.ADaM-IG.1.1","Study C4591001 Pfizer, Inc Data Definitions",2.0.0,ADaM-IG,1.1,IG.ADSL,ADSL,ADSL,Subject-Level Analysis Dataset,,,,,IT.ADSL.TR01EDT,TR01EDT,Date of Last Exposure in Period 01,integer,8,TR01EDT,,,False,,MT.ADSL.TR01EDT,,,,,
FDA-CBER-2021-5683-1496005-1496178_27034_S1_M5_c4591001-safety-fa-eff-A-define.xml,"C4591001-Pfizer,-Inc.ADaM-IG.1.1","C4591001 Pfizer, Inc","A Phase 1/2/3 Study to Evaluate the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Adults",C4591001 Clinical Protocol,"MDV.C4591001-Pfizer,-Inc.ADaM-IG.1.1","Study C4591001 Pfizer, Inc Data Definitions",2.0.0,ADaM-IG,1.1,IG.ADSL,ADSL,ADSL,Subject-Level Analysis Dataset,,,,,IT.ADSL.TR01ETM,TR01ETM,Time of Last Exposure in Period 01,integer,8,TR01ETM,,,False,,MT.ADSL.TR01ETM,,,,,
FDA-CBER-2021-5683-1496005-1496178_27034_S1_M5_c4591001-safety-fa-eff-A-define.xml,"C4591001-Pfizer,-Inc.ADaM-IG.1.1","C4591001 Pfizer, Inc","A Phase 1/2/3 Study to Evaluate the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Adults",C4591001 Clinical Protocol,"MDV.C4591001-Pfizer,-Inc.ADaM-IG.1.1","Study C4591001 Pfizer, Inc Data Definitions",2.0.0,ADaM-IG,1.1,IG.ADSL,ADSL,ADSL,Subject-Level Analysis Dataset,,,,,IT.ADSL.TRTSDTM,TRTSDTM,Datetime of First Exposure to Treatment,integer,8,TRTSDTM,,,False,,MT.ADSL.TRTSDTM,,,,,
FDA-CBER-2021-5683-1496005-1496178_27034_S1_M5_c4591001-safety-fa-eff-A-define.xml,"C4591001-Pfizer,-Inc.ADaM-IG.1.1","C4591001 Pfizer, Inc","A Phase 1/2/3 Study to Evaluate the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Adults",C4591001 Clinical Protocol,"MDV.C4591001-Pfizer,-Inc.ADaM-IG.1.1","Study C4591001 Pfizer, Inc Data Definitions",2.0.0,ADaM-IG,1.1,IG.ADSL,ADSL,ADSL,Subject-Level Analysis Dataset,,,,,IT.ADSL.TRTEDTM,TRTEDTM,Datetime of Last Exposure to Treatment,integer,8,TRTEDTM,,,False,,MT.ADSL.TRTEDTM,,,,,
FDA-CBER-2021-5683-1496005-1496178_27034_S1_M5_c4591001-safety-fa-eff-A-define.xml,"C4591001-Pfizer,-Inc.ADaM-IG.1.1","C4591001 Pfizer, Inc","A Phase 1/2/3 Study to Evaluate the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Adults",C4591001 Clinical Protocol,"MDV.C4591001-Pfizer,-Inc.ADaM-IG.1.1","Study C4591001 Pfizer, Inc Data Definitions",2.0.0,ADaM-IG,1.1,IG.ADSL,ADSL,ADSL,Subject-Level Analysis Dataset,,,,,IT.ADSL.TR01SDTM,TR01SDTM,Datetime of First Exposure in Period 01,integer,8,TR01SDTM,,,False,,MT.ADSL.TR01SDTM,,,,,
FDA-CBER-2021-5683-1496005-1496178_27034_S1_M5_c4591001-safety-fa-eff-A-define.xml,"C4591001-Pfizer,-Inc.ADaM-IG.1.1","C4591001 Pfizer, Inc","A Phase 1/2/3 Study to Evaluate the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Adults",C4591001 Clinical Protocol,"MDV.C4591001-Pfizer,-Inc.ADaM-IG.1.1","Study C4591001 Pfizer, Inc Data Definitions",2.0.0,ADaM-IG,1.1,IG.ADSL,ADSL,ADSL,Subject-Level Analysis Dataset,,,,,IT.ADSL.TR01EDTM,TR01EDTM,Datetime of Last Exposure in Period 01,integer,8,TR01EDTM,,,False,,MT.ADSL.TR01EDTM,,,,,
FDA-CBER-2021-5683-1496005-1496178_27034_S1_M5_c4591001-safety-fa-eff-A-define.xml,"C4591001-Pfizer,-Inc.ADaM-IG.1.1","C4591001 Pfizer, Inc","A Phase 1/2/3 Study to Evaluate the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Adults",C4591001 Clinical Protocol,"MDV.C4591001-Pfizer,-Inc.ADaM-IG.1.1","Study C4591001 Pfizer, Inc Data Definitions",2.0.0,ADaM-IG,1.1,IG.ADSL,ADSL,ADSL,Subject-Level Analysis Dataset,,,,,IT.ADSL.VAX101DT,VAX101DT,Vaccination Date 01,integer,8,VAX101DT,,,False,,MT.ADSL.VAX101DT,,,,,
FDA-CBER-2021-5683-1496005-1496178_27034_S1_M5_c4591001-safety-fa-eff-A-define.xml,"C4591001-Pfizer,-Inc.ADaM-IG.1.1","C4591001 Pfizer, Inc","A Phase 1/2/3 Study to Evaluate the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Adults",C4591001 Clinical Protocol,"MDV.C4591001-Pfizer,-Inc.ADaM-IG.1.1","Study C4591001 Pfizer, Inc Data Definitions",2.0.0,ADaM-IG,1.1,IG.ADSL,ADSL,ADSL,Subject-Level Analysis Dataset,,,,,IT.ADSL.VAX102DT,VAX102DT,Vaccination Date 02,integer,8,VAX102DT,,,False,,MT.ADSL.VAX102DT,,,,,
FDA-CBER-2021-5683-1496005-1496178_27034_S1_M5_c4591001-safety-fa-eff-A-define.xml,"C4591001-Pfizer,-Inc.ADaM-IG.1.1","C4591001 Pfizer, Inc","A Phase 1/2/3 Study to Evaluate the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Adults",C4591001 Clinical Protocol,"MDV.C4591001-Pfizer,-Inc.ADaM-IG.1.1","Study C4591001 Pfizer, Inc Data Definitions",2.0.0,ADaM-IG,1.1,IG.ADSL,ADSL,ADSL,Subject-Level Analysis Dataset,,,,,IT.ADSL.VAX103DT,VAX103DT,Vaccination Date 03,integer,8,VAX103DT,,,False,,MT.ADSL.VAX103DT,,,,,
FDA-CBER-2021-5683-1496005-1496178_27034_S1_M5_c4591001-safety-fa-eff-A-define.xml,"C4591001-Pfizer,-Inc.ADaM-IG.1.1","C4591001 Pfizer, Inc","A Phase 1/2/3 Study to Evaluate the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Adults",C4591001 Clinical Protocol,"MDV.C4591001-Pfizer,-Inc.ADaM-IG.1.1","Study C4591001 Pfizer, Inc Data Definitions",2.0.0,ADaM-IG,1.1,IG.ADSL,ADSL,ADSL,Subject-Level Analysis Dataset,,,,,IT.ADSL.AGETR01,AGETR01,Age at Vaccination 01,integer,8,AGETR01,,,True,,MT.ADSL.AGETR01,,,,,
FDA-CBER-2021-5683-1496005-1496178_27034_S1_M5_c4591001-safety-fa-eff-A-define.xml,"C4591001-Pfizer,-Inc.ADaM-IG.1.1","C4591001 Pfizer, Inc","A Phase 1/2/3 Study to Evaluate the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Adults",C4591001 Clinical Protocol,"MDV.C4591001-Pfizer,-Inc.ADaM-IG.1.1","Study C4591001 Pfizer, Inc Data Definitions",2.0.0,ADaM-IG,1.1,IG.ADSL,ADSL,ADSL,Subject-Level Analysis Dataset,,,,,IT.ADSL.AGETRU01,AGETRU01,Age Units at Vaccination 01,text,5,AGETRU01,,,True,,MT.ADSL.AGETRU01,,CL.AGEU,AGEU,text,YEARS: Year
FDA-CBER-2021-5683-1496005-1496178_27034_S1_M5_c4591001-safety-fa-eff-A-define.xml,"C4591001-Pfizer,-Inc.ADaM-IG.1.1","C4591001 Pfizer, Inc","A Phase 1/2/3 Study to Evaluate the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Adults",C4591001 Clinical Protocol,"MDV.C4591001-Pfizer,-Inc.ADaM-IG.1.1","Study C4591001 Pfizer, Inc Data Definitions",2.0.0,ADaM-IG,1.1,IG.ADSL,ADSL,ADSL,Subject-Level Analysis Dataset,,,,,IT.ADSL.AGEGR1,AGEGR1,Pooled Age Group 1,text,11,AGEGR1,,,True,,MT.ADSL.AGEGR1,,,,,
FDA-CBER-2021-5683-1496005-1496178_27034_S1_M5_c4591001-safety-fa-eff-A-define.xml,"C4591001-Pfizer,-Inc.ADaM-IG.1.1","C4591001 Pfizer, Inc","A Phase 1/2/3 Study to Evaluate the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Adults",C4591001 Clinical Protocol,"MDV.C4591001-Pfizer,-Inc.ADaM-IG.1.1","Study C4591001 Pfizer, Inc Data Definitions",2.0.0,ADaM-IG,1.1,IG.ADSL,ADSL,ADSL,Subject-Level Analysis Dataset,,,,,IT.ADSL.AGEGR1N,AGEGR1N,Pooled Age Group 1 (N),integer,8,AGEGR1N,,,True,,,,,,,
FDA-CBER-2021-5683-1496005-1496178_27034_S1_M5_c4591001-safety-fa-eff-A-define.xml,"C4591001-Pfizer,-Inc.ADaM-IG.1.1","C4591001 Pfizer, Inc","A Phase 1/2/3 Study to Evaluate the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Adults",C4591001 Clinical Protocol,"MDV.C4591001-Pfizer,-Inc.ADaM-IG.1.1","Study C4591001 Pfizer, Inc Data Definitions",2.0.0,ADaM-IG,1.1,IG.ADSL,ADSL,ADSL,Subject-Level Analysis Dataset,,,,,IT.ADSL.ARACE,ARACE,Analysis Race,text,41,ARACE,,,True,,MT.ADSL.ARACE,,CL.ARACE,ARACE,text,
FDA-CBER-2021-5683-1496005-1496178_27034_S1_M5_c4591001-safety-fa-eff-A-define.xml,"C4591001-Pfizer,-Inc.ADaM-IG.1.1","C4591001 Pfizer, Inc","A Phase 1/2/3 Study to Evaluate the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Adults",C4591001 Clinical Protocol,"MDV.C4591001-Pfizer,-Inc.ADaM-IG.1.1","Study C4591001 Pfizer, Inc Data Definitions",2.0.0,ADaM-IG,1.1,IG.ADSL,ADSL,ADSL,Subject-Level Analysis Dataset,,,,,IT.ADSL.ARACEN,ARACEN,Analysis Race (N),integer,8,ARACEN,,,True,,,,,,,
FDA-CBER-2021-5683-1496005-1496178_27034_S1_M5_c4591001-safety-fa-eff-A-define.xml,"C4591001-Pfizer,-Inc.ADaM-IG.1.1","C4591001 Pfizer, Inc","A Phase 1/2/3 Study to Evaluate the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Adults",C4591001 Clinical Protocol,"MDV.C4591001-Pfizer,-Inc.ADaM-IG.1.1","Study C4591001 Pfizer, Inc Data Definitions",2.0.0,ADaM-IG,1.1,IG.ADSL,ADSL,ADSL,Subject-Level Analysis Dataset,,,,,IT.ADSL.RACEGR1,RACEGR1,Pooled Race Group 1,text,25,RACEGR1,,,True,,MT.ADSL.RACEGR1,,,,,
FDA-CBER-2021-5683-1496005-1496178_27034_S1_M5_c4591001-safety-fa-eff-A-define.xml,"C4591001-Pfizer,-Inc.ADaM-IG.1.1","C4591001 Pfizer, Inc","A Phase 1/2/3 Study to Evaluate the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Adults",C4591001 Clinical Protocol,"MDV.C4591001-Pfizer,-Inc.ADaM-IG.1.1","Study C4591001 Pfizer, Inc Data Definitions",2.0.0,ADaM-IG,1.1,IG.ADSL,ADSL,ADSL,Subject-Level Analysis Dataset,,,,,IT.ADSL.RACEGR1N,RACEGR1N,Pooled Race Group 1 (N),integer,8,RACEGR1N,,,True,,,,,,,
FDA-CBER-2021-5683-1496005-1496178_27034_S1_M5_c4591001-safety-fa-eff-A-define.xml,"C4591001-Pfizer,-Inc.ADaM-IG.1.1","C4591001 Pfizer, Inc","A Phase 1/2/3 Study to Evaluate the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Adults",C4591001 Clinical Protocol,"MDV.C4591001-Pfizer,-Inc.ADaM-IG.1.1","Study C4591001 Pfizer, Inc Data Definitions",2.0.0,ADaM-IG,1.1,IG.ADSL,ADSL,ADSL,Subject-Level Analysis Dataset,,,,,IT.ADSL.EOSDCDT,EOSDCDT,End Of Study Discontinuation Date,integer,8,EOSDCDT,,,False,,MT.ADSL.EOSDCDT,,,,,
FDA-CBER-2021-5683-1496005-1496178_27034_S1_M5_c4591001-safety-fa-eff-A-define.xml,"C4591001-Pfizer,-Inc.ADaM-IG.1.1","C4591001 Pfizer, Inc","A Phase 1/2/3 Study to Evaluate the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Adults",C4591001 Clinical Protocol,"MDV.C4591001-Pfizer,-Inc.ADaM-IG.1.1","Study C4591001 Pfizer, Inc Data Definitions",2.0.0,ADaM-IG,1.1,IG.ADSL,ADSL,ADSL,Subject-Level Analysis Dataset,,,,,IT.ADSL.EOSDCRS,EOSDCRS,End Of Study Discontinuation Reason,text,49,EOSDCRS,,,False,,MT.ADSL.EOSDCRS,,,,,
FDA-CBER-2021-5683-1496005-1496178_27034_S1_M5_c4591001-safety-fa-eff-A-define.xml,"C4591001-Pfizer,-Inc.ADaM-IG.1.1","C4591001 Pfizer, Inc","A Phase 1/2/3 Study to Evaluate the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Adults",C4591001 Clinical Protocol,"MDV.C4591001-Pfizer,-Inc.ADaM-IG.1.1","Study C4591001 Pfizer, Inc Data Definitions",2.0.0,ADaM-IG,1.1,IG.ADSL,ADSL,ADSL,Subject-Level Analysis Dataset,,,,,IT.ADSL.EOTDCDT,EOTDCDT,End Of Treatment Discontinuation Date,integer,8,EOTDCDT,,,False,,MT.ADSL.EOTDCDT,,,,,
FDA-CBER-2021-5683-1496005-1496178_27034_S1_M5_c4591001-safety-fa-eff-A-define.xml,"C4591001-Pfizer,-Inc.ADaM-IG.1.1","C4591001 Pfizer, Inc","A Phase 1/2/3 Study to Evaluate the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Adults",C4591001 Clinical Protocol,"MDV.C4591001-Pfizer,-Inc.ADaM-IG.1.1","Study C4591001 Pfizer, Inc Data Definitions",2.0.0,ADaM-IG,1.1,IG.ADSL,ADSL,ADSL,Subject-Level Analysis Dataset,,,,,IT.ADSL.EOTDCRS,EOTDCRS,End Of Treatment Discontinuation Reason,text,49,EOTDCRS,,,False,,MT.ADSL.EOTDCRS,,,,,
FDA-CBER-2021-5683-1496005-1496178_27034_S1_M5_c4591001-safety-fa-eff-A-define.xml,"C4591001-Pfizer,-Inc.ADaM-IG.1.1","C4591001 Pfizer, Inc","A Phase 1/2/3 Study to Evaluate the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Adults",C4591001 Clinical Protocol,"MDV.C4591001-Pfizer,-Inc.ADaM-IG.1.1","Study C4591001 Pfizer, Inc Data Definitions",2.0.0,ADaM-IG,1.1,IG.ADSL,ADSL,ADSL,Subject-Level Analysis Dataset,,,,,IT.ADSL.INVID,INVID,Investigator Identifier,text,7,INVID,,,True,,,,,,,
FDA-CBER-2021-5683-1496005-1496178_27034_S1_M5_c4591001-safety-fa-eff-A-define.xml,"C4591001-Pfizer,-Inc.ADaM-IG.1.1","C4591001 Pfizer, Inc","A Phase 1/2/3 Study to Evaluate the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Adults",C4591001 Clinical Protocol,"MDV.C4591001-Pfizer,-Inc.ADaM-IG.1.1","Study C4591001 Pfizer, Inc Data Definitions",2.0.0,ADaM-IG,1.1,IG.ADSL,ADSL,ADSL,Subject-Level Analysis Dataset,,,,,IT.ADSL.INVNAM,INVNAM,Investigator Name,text,37,INVNAM,,,True,,,,,,,
FDA-CBER-2021-5683-1496005-1496178_27034_S1_M5_c4591001-safety-fa-eff-A-define.xml,"C4591001-Pfizer,-Inc.ADaM-IG.1.1","C4591001 Pfizer, Inc","A Phase 1/2/3 Study to Evaluate the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Adults",C4591001 Clinical Protocol,"MDV.C4591001-Pfizer,-Inc.ADaM-IG.1.1","Study C4591001 Pfizer, Inc Data Definitions",2.0.0,ADaM-IG,1.1,IG.ADSL,ADSL,ADSL,Subject-Level Analysis Dataset,,,,,IT.ADSL.DOSALVL,DOSALVL,Actual Dosing Level,text,52,DOSALVL,,,False,,MT.ADSL.DOSALVL,,,,,
FDA-CBER-2021-5683-1496005-1496178_27034_S1_M5_c4591001-safety-fa-eff-A-define.xml,"C4591001-Pfizer,-Inc.ADaM-IG.1.1","C4591001 Pfizer, Inc","A Phase 1/2/3 Study to Evaluate the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Adults",C4591001 Clinical Protocol,"MDV.C4591001-Pfizer,-Inc.ADaM-IG.1.1","Study C4591001 Pfizer, Inc Data Definitions",2.0.0,ADaM-IG,1.1,IG.ADSL,ADSL,ADSL,Subject-Level Analysis Dataset,,,,,IT.ADSL.DOSPLVL,DOSPLVL,Planned Dosing Level,text,52,DOSPLVL,,,False,,MT.ADSL.DOSPLVL,,,,,
FDA-CBER-2021-5683-1496005-1496178_27034_S1_M5_c4591001-safety-fa-eff-A-define.xml,"C4591001-Pfizer,-Inc.ADaM-IG.1.1","C4591001 Pfizer, Inc","A Phase 1/2/3 Study to Evaluate the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Adults",C4591001 Clinical Protocol,"MDV.C4591001-Pfizer,-Inc.ADaM-IG.1.1","Study C4591001 Pfizer, Inc Data Definitions",2.0.0,ADaM-IG,1.1,IG.ADSL,ADSL,ADSL,Subject-Level Analysis Dataset,,,,,IT.ADSL.DOSPLVLN,DOSPLVLN,Planned Dosing Level (N),integer,8,DOSPLVLN,,,False,,,,,,,
FDA-CBER-2021-5683-1496005-1496178_27034_S1_M5_c4591001-safety-fa-eff-A-define.xml,"C4591001-Pfizer,-Inc.ADaM-IG.1.1","C4591001 Pfizer, Inc","A Phase 1/2/3 Study to Evaluate the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Adults",C4591001 Clinical Protocol,"MDV.C4591001-Pfizer,-Inc.ADaM-IG.1.1","Study C4591001 Pfizer, Inc Data Definitions",2.0.0,ADaM-IG,1.1,IG.ADSL,ADSL,ADSL,Subject-Level Analysis Dataset,,,,,IT.ADSL.DOSALVLN,DOSALVLN,Actual Dosing Level (N),integer,8,DOSALVLN,,,False,,,,,,,
FDA-CBER-2021-5683-1496005-1496178_27034_S1_M5_c4591001-safety-fa-eff-A-define.xml,"C4591001-Pfizer,-Inc.ADaM-IG.1.1","C4591001 Pfizer, Inc","A Phase 1/2/3 Study to Evaluate the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Adults",C4591001 Clinical Protocol,"MDV.C4591001-Pfizer,-Inc.ADaM-IG.1.1","Study C4591001 Pfizer, Inc Data Definitions",2.0.0,ADaM-IG,1.1,IG.ADSL,ADSL,ADSL,Subject-Level Analysis Dataset,,,,,IT.ADSL.CDECASE,CDECASE,Clinical disease endpoint case flag,text,3,CDECASE,,,True,,,,,,,
FDA-CBER-2021-5683-1496005-1496178_27034_S1_M5_c4591001-safety-fa-eff-A-define.xml,"C4591001-Pfizer,-Inc.ADaM-IG.1.1","C4591001 Pfizer, Inc","A Phase 1/2/3 Study to Evaluate the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Adults",C4591001 Clinical Protocol,"MDV.C4591001-Pfizer,-Inc.ADaM-IG.1.1","Study C4591001 Pfizer, Inc Data Definitions",2.0.0,ADaM-IG,1.1,IG.ADSL,ADSL,ADSL,Subject-Level Analysis Dataset,,,,,IT.ADSL.AGEGR2N,AGEGR2N,Pooled Age Group 2 (N),integer,8,AGEGR2N,,,True,,,,,,,
